0.699065	0.699863	0.699363	0.700184	
0.699399	0.69992	0.699706	0.700253	
0.699513	0.699935	0.699817	0.700267	
0.699061	0.699867	0.699362	0.700193	
0.699393	0.699917	0.699701	0.700252	
0.70001	0.700012	0.700368	0.700407	
0.699031	0.699865	0.699322	0.700178	
0.699339	0.69991	0.699631	0.700227	
0.699381	0.69992	0.69969	0.700256	
0.699339	0.699909	0.699616	0.70021	
0.699409	0.699921	0.699736	0.700277	
0.699338	0.69991	0.699617	0.700213	
0.699562	0.699942	0.699877	0.700285	
0.699303	0.699903	0.69962	0.700247	
0.699668	0.699961	0.69998	0.700301	
0.699042	0.699863	0.699359	0.700205	
0.699458	0.69993	0.69976	0.700258	
0.699382	0.699921	0.699705	0.700273	
0.699242	0.699895	0.699527	0.700204	
0.699582	0.699948	0.699888	0.700282	
0.699395	0.699922	0.699702	0.700256	
0.699379	0.699913	0.699697	0.700259	
0.699542	0.699943	0.699858	0.700288	
0.699468	0.699927	0.699763	0.700248	
0.699075	0.699871	0.699377	0.700198	
0.699617	0.699961	0.699954	0.70033	
0.699342	0.699904	0.699627	0.700213	
0.708373	0.701315	0.709039	0.702106	
0.715057	0.702327	0.716082	0.703558	
0.720769	0.703122	0.721641	0.704247	
0.72243	0.702999	0.723846	0.704694	
0.722959	0.702697	0.724395	0.704418	
0.721459	0.702242	0.722885	0.703944	
0.720851	0.702118	0.722129	0.703661	
0.719881	0.701242	0.720344	0.70284	
0.720187	0.701681	0.721638	0.703288	
0.7183	0.701186	0.71855	0.702634	
0.718707	0.701099	0.719074	0.702686	
0.714817	0.701354	0.71503	0.702677	
0.715013	0.70168	0.716411	0.701505	
0.714257	0.701312	0.715556	0.702479	
0.711768	0.702822	0.713101	0.704008	
0.71297	0.702783	0.712602	0.703775	
0.711699	0.703326	0.713093	0.704466	
0.710655	0.70435	0.711701	0.705146	
0.710834	0.705122	0.711889	0.705924	
0.710703	0.706532	0.711707	0.707216	
0.709305	0.707132	0.710041	0.709337	
0.709554	0.70855	0.7102	0.710621	
0.7095	0.710822	0.7101	0.710941	
0.709169	0.713402	0.70952	0.713226	
0.708739	0.712507	0.711002	0.714367	
0.708718	0.715025	0.708942	0.714693	
0.708322	0.71643	0.708487	0.717828	
0.708521	0.71755	0.708648	0.718876	
0.708246	0.71951	0.708218	0.720599	
0.707624	0.721363	0.70737	0.720403	
0.706892	0.721777	0.706551	0.722381	
0.706476	0.720283	0.706254	0.721031	
0.705144	0.722457	0.704774	0.722953	
0.703649	0.722743	0.704611	0.72307	
0.703096	0.725491	0.70243	0.723963	
0.702347	0.722455	0.701672	0.722318	
0.700025	0.724233	0.700561	0.724121	
0.698596	0.724314	0.698858	0.723881	
0.6967	0.723125	0.696925	0.722645	
0.694357	0.721707	0.694593	0.721227	
0.692442	0.719656	0.691871	0.719079	
0.689554	0.718316	0.689465	0.717559	
0.687129	0.717544	0.686999	0.716732	
0.684139	0.714765	0.684033	0.713971	
0.681131	0.712831	0.681043	0.712041	
0.67804	0.709715	0.677676	0.708867	
0.674823	0.706999	0.674544	0.706356	
0.671336	0.702544	0.67115	0.701959	
0.66862	0.705457	0.668155	0.704227	
0.664815	0.695957	0.66453	0.695316	
0.661476	0.69396	0.661193	0.693309	
0.658127	0.689552	0.657978	0.689058	
0.65486	0.684524	0.654808	0.683639	
0.652276	0.682262	0.652051	0.68185	
0.648973	0.678266	0.648801	0.677925	
